Date,AAPL,NVDA,TSLA
2015-12-14,25.385334014892578,0.7945106029510498,14.571999549865723
2015-12-15,24.936206817626953,0.804267942905426,14.739333152770996
2015-12-16,25.12804412841797,0.8091468214988708,15.633999824523926
2015-12-17,24.595426559448242,0.7969498634338379,15.559332847595215
2015-12-18,23.929645538330078,0.7840211987495422,15.36400032043457
2015-12-21,24.223037719726562,0.8025604486465454,15.503999710083008
2015-12-22,24.200475692749023,0.8032923340797424,15.329999923706055
2015-12-23,24.511917114257812,0.8064634799957275,15.313332557678223
2015-12-24,24.38102149963379,0.8091468214988708,15.371333122253418
2015-12-28,24.107940673828125,0.8084149360656738,15.263333320617676
2015-12-29,24.541263580322266,0.8215880393981934,15.812666893005371
2015-12-30,24.220781326293945,0.8145134449005127,15.87266731262207
2015-12-31,23.755868911743164,0.8040242195129395,16.000667572021484
2016-01-04,23.77617835998535,0.7896316051483154,14.894000053405762
2016-01-05,23.180360794067383,0.8023166060447693,14.895333290100098
2016-01-06,22.726736068725586,0.7691410183906555,14.602666854858398
2016-01-07,21.767562866210938,0.7386484742164612,14.376667022705078
2016-01-08,21.88266372680664,0.7227922081947327,14.066666603088379
2016-01-11,22.236989974975586,0.7240121364593506,13.856666564941406
2016-01-12,22.55972671508789,0.7362089157104492,13.998000144958496
2016-01-13,21.979707717895508,0.7137666344642639,13.354000091552734
2016-01-14,22.460424423217773,0.6993740797042847,13.745332717895508
2016-01-15,21.921024322509766,0.6613197326660156,13.666000366210938
2016-01-19,21.814958572387695,0.6666862368583679,13.64799976348877
2016-01-20,21.84429931640625,0.6703454256057739,13.24666690826416
2016-01-21,21.733705520629883,0.6781514286994934,13.33133316040039
2016-01-22,22.889225006103516,0.6940075159072876,13.50333309173584
2016-01-25,22.442365646362305,0.6932756304740906,13.092000007629395
2016-01-26,22.566492080688477,0.7001059651374817,12.904000282287598
2016-01-27,21.083730697631836,0.6918120384216309,12.538000106811523
2016-01-28,21.234933853149414,0.684249997138977,12.646666526794434
2016-01-29,21.968420028686523,0.7144983410835266,12.74666690826416
2016-02-01,21.763051986694336,0.7147424817085266,13.129332542419434
